state_code,city,lat,lon,price_per_gallon,name,address,opis_id
VA,Roanoke,37.681102,-79.819968,3.559,QUARLES #4306,I-81 EXIT 150A,70900
VA,Salem,39.081102,-78.355262,3.559,QUARLES #4307,"I-81 EXIT 137, US-11/460",70901
VA,Lynchburg,37.186984,-77.508203,3.774,QUARLES #4309,US-460/29,70902
VA,Roanoke,37.681102,-79.819968,3.559,QUARLES #4310,US-11,70903
VA,Lorton,38.504631,-78.284674,4.059,QUARLES #4400,I-95 EXIT 166A,70904
VA,Fairfax,39.034043,-77.772909,4.059,QUARLES #4401,US-29,70905
MD,Beltsville,39.281593,-76.387395,3.899,QUARLES #4403,"I-95 EXIT 29A, US-1",70906
MD,Elkridge,38.763946,-76.405042,3.499,QUARLES #4404,I-95 EXIT 43A,70907
MD,Upper Marlboro,39.046299,-78.663866,3.899,QUARLES #4407,I-495 EXIT 11A,70908
MD,Bladensburg,39.258064,-76.793277,3.699,QUARLES #4408,SR-201,70909
MD,Baltimore,39.2904,-76.6122,3.499,QUARLES #4409,I-95 EXIT 50B,70910
MD,Curtis Bay,39.634534,-78.505042,3.499,QUARLES #4411,"I-695 EXIT 1, SR-173",70912
MD,Rockville,39.19924,-78.063866,3.759,QUARLES #4412,I-270 EXIT 8,70913
MD,Capitol Heights,38.093358,-75.610925,3.899,QUARLES #4413,I-495 EXIT 15A,70914
MD,Baltimore,39.2904,-76.6122,3.449,QUARLES #4414,I-95 EXIT 60,70915
AZ,Willow Beach,32.417994,-111.263574,3.779,TA Express White Hills,US-93,70916
MD,Salisbury,39.105122,-76.952101,3.659,QUARLES #4416,US-13,70917
MD,Curtis Bay,39.634534,-78.505042,3.499,QUARLES #4417,I-895 EXIT 8B,70918
DE,New Castle,39.794994,-74.686553,3.699,QUARLES #4422,US-13,70919
MD,Glen Burnie,38.363946,-77.146219,3.699,QUARLES #4423,SR-100 EXIT 11,70920
MD,Clinton,39.42277,-75.028572,3.899,QUARLES #4424,SR-5,70921
MD,Hyattsville,38.928652,-75.39916,3.899,QUARLES #4425,US-50 EXIT 5,70922
MD,Gaithersburg,38.481593,-75.557983,3.759,QUARLES #4426,SR-124,70923
PA,Levittown,40.878987,-78.718579,3.8457,QUARLES #4427,I-276 EXIT 351,70924
PA,Sharon Hill,39.443693,-76.795049,3.869,QUARLES #4430,US-13,70925
PA,Allentown,41.020164,-75.718579,3.989,QUARLES #4431,US-22,70926
VA,Springfield,39.7817,-89.6501,4.059,QUARLES #4434,SR-617,70927
MD,Jessup,38.716887,-76.77563,3.499,QUARLES #4435,"I-95 EXIT 41, US-1",70928
WV,Martinsburg,38.191226,-82.057394,3.959,QUARLES #4503,US-11,70929
VA,Winchester,38.539925,-79.678792,3.799,QUARLES #4504,I-81 EXIT 313A,70930
MD,Hagerstown,40.42277,-77.128572,3.899,QUARLES #4505,SR-65,70931
VA,Winchester,38.539925,-79.678792,3.799,QUARLES #4507,US-11,70933
MD,Frederick,38.411005,-77.110925,3.599,QUARLES #4509,I-270 EXIT 31B,70934
MD,Frederick,38.411005,-77.110925,3.599,QUARLES #4511,I-70 EXIT 55,70935
VA,Warrenton,37.081102,-76.572909,3.799,QUARLES #4603,US-29/211,70937
VA,Sterling,36.857572,-77.684674,3.659,QUARLES #4605,SR-606,70938
VA,Manassas,38.15169,-76.02585,3.859,QUARLES #4606,SR-234,70939
VA,Manassas,38.15169,-76.02585,3.859,QUARLES #4607,SR-28,70940
VA,Sandston,38.810513,-79.484674,3.259,QUARLES #4934,US-60,70941
VA,Chantilly,37.363455,-77.102321,3.659,QUARLES #4608,SR-657,70942
VA,Culpeper,37.657572,-78.990556,3.799,QUARLES #4700,US-15BUS/29BUS,70943
VA,Culpeper,37.657572,-78.990556,3.799,QUARLES #4701,US-15 BUS & US-522,70944
VA,Bealeton,36.645808,-76.378792,3.759,QUARLES #4944,US-17,70945
VA,Ruckersville,37.586984,-78.567027,3.699,QUARLES #4703,US-29 & SR-616,70946
VA,Fredericksburg,38.916396,-75.955262,3.759,QUARLES #4946,"I-95, EXIT 130A, SR-3",70947
NC,Greensboro,36.0726,-79.792,3.649,QUARLES #4804,I-40 EXIT 211,70948
NC,Apex,36.58889,-79.621125,3.999,QUARLES #4805,US-1 EXIT 95,70949
NC,Kernersville,34.612419,-78.456419,3.199,QUARLES #4807,I-40 EXIT 203,70950
VA,Leesburg,37.822278,-78.478792,3.659,QUARLES #4947,SR-7,70951
NC,Raleigh,35.7796,-78.6382,3.709,QUARLES #4810,I-540 EXIT 4A,70952
VA,Fredericksburg,38.916396,-75.955262,3.759,QUARLES #4948,"I-95, EXIT 126, US-1",70953
NC,Garner,36.177125,-78.738772,3.599,QUARLES #4811,SR-50/US-70,70954
VA,Fredericksburg,38.916396,-75.955262,3.759,QUARLES #4949,"I-95, EXIT 136, US-1",70955
NC,Wilmington,36.883007,-78.879948,3.779,QUARLES #4813,SR-133,70956
VA,Fredericksburg,38.916396,-75.955262,3.759,QUARLES #4950,"I-95, EXIT 126A, US-1",70957
VA,Fredericksburg,38.916396,-75.955262,3.759,QUARLES #4951,SR-3,70958
NC,Wilmington,36.883007,-78.879948,3.799,QUARLES #4814,US-117,70959
VA,Staunton,38.975219,-77.278792,2.899,QUARLES #4962,"I-81, EXIT 222, US-250",70960
NC,Wilmington,36.883007,-78.879948,3.799,QUARLES #4815,"I-140, EXIT 14",70961
VA,Warsaw,38.563455,-77.561144,3.759,QUARLES #4965,"I-295, EXIT 37A, US-360",70962
NC,Selma,35.918301,-77.962301,3.799,QUARLES #4817,"US-70, EXIT 333",70963
VA,King George,36.598749,-79.74938,3.499,SEALSTON DELI,"I-95, EXIT 130A, SR-3",70964
NC,Raleigh,35.7796,-78.6382,3.709,QUARLES #4822,US-401,70965
VA,Chesterfield,38.681102,-78.884674,3.699,QUARLES #4927,SR-10 & SR-145,70966
NC,Fayetteville,36.0626,-94.1574,3.799,QUARLES #4823,I-95,70967
VA,Ashland,36.716396,-77.561144,3.674,QUARLES #4928,"I-95, EXIT 86A & SR-656",70968
NC,Greensboro,36.0726,-79.792,3.699,QUARLES #4824,I-40 EXIT 210,70969
VA,Powhatan,37.034043,-77.172909,3.699,QUARLES #4931,US-60 & SR-603,70970
VA,Rockville,38.434043,-78.496439,3.699,QUARLES #4932,"I-64, EXIT 173 & SR-623",70971
NC,High Point,35.283007,-79.903478,3.6657,QUARLES #4826,US HWY 29/70,70973
VA,Richmond,37.5407,-77.436,3.699,QUARLES #4933,US-60,70974
VA,Richmond,37.5407,-77.436,3.699,QUARLES #4935,"I-95, EXIT 64 & SR-613",70975
NC,Kernersville,34.612419,-78.456419,3.199,QUARLES #4827,I-40 EXIT 203,70976
NC,Raleigh,35.7796,-78.6382,3.709,QUARLES #4828,I-440 EXIT 13B,70977
NC,Raleigh,35.7796,-78.6382,3.599,QUARLES #4829,I-40 EXIT 298A,70978
NC,Raleigh,35.7796,-78.6382,3.719,QUARLES #4830,I-540 EXIT 3,70979
VA,Gum Spring,39.081102,-80.331733,3.699,QUARLES #4938,"I-64, EXIT 159 & SR-522",70980
VA,Quinton,38.986984,-76.890556,3.509,EXXON/QUARLES #4942,"I-64/33, EXIT 205 & SR-249",70982
VA,Henrico,39.175219,-76.572909,3.699,QUARLES #4943,"I-295, EXIT 22A & SR-5",70983
NC,Rocky Mount,35.235948,-78.985831,3.409,QUARLES #4831,US-64 EXIT 470,70984
NC,Winston Salem,36.177125,-78.138772,3.5723,QUARLES #4832,I-40 EXIT 189,70985
NC,Youngsville,36.741831,-77.768184,3.699,QUARLES #4833,US-1,70986
VA,Richmond,37.5407,-77.436,3.699,QUARLES #4902,US-250/33,70987
VA,Hampton,37.528161,-79.414086,3.4257,QUARLES #4909,I-664 EXIT 3,70988
VA,Virginia Beach,36.8529,-75.978,3.5723,QUARLES #4911,I-264 EXIT 19B,70989
VA,Hampton,37.528161,-79.414086,3.4257,QUARLES #4915,I-664 EXIT 2,70990
VA,Newport News,37.0871,-76.473,3.4107,QUARLES #4917,I-64 EXIT 255,70991
VA,Sandston,38.810513,-79.484674,3.259,QUARLES #4904,I-64 EXIT 197B,70992
VA,Ashland,36.716396,-77.561144,3.699,QUARLES #4905,I-95 EXIT 89,70993
VA,Richmond,37.5407,-77.436,3.699,QUARLES #4906,I-95 EXIT 73,70994
VA,Chester,37.069337,-78.072909,3.799,QUARLES #4910,I-95 EXIT 61B,70995
VA,Troy,38.528161,-77.155262,3.899,QUARLES #4912,I-64 EXIT 136,70996
VA,Midlothian,38.869337,-79.431733,3.699,QUARLES #4913,SR-76,70997
VA,Portsmouth,37.175219,-76.678792,3.4657,QUARLES #4916,I-246 EXIT 6,70998
VA,Richmond,37.5407,-77.436,3.699,QUARLES #4921,I-95 EXIT 83B,71001
VA,Charlottesville,38.022278,-78.055262,3.899,QUARLES #4922,US-250,71002
VA,Richmond,37.5407,-77.436,3.699,QUARLES #4923,I-95 EXIT 73,71003
VA,Doswell,38.834043,-76.255262,3.699,QUARLES #4924,US-1 & SR-688,71004
VA,Richmond,37.5407,-77.436,3.699,QUARLES #4925,I-95 EXIT 78,71005
VA,Richmond,37.5407,-77.436,3.699,QUARLES #4926,I-95 EXIT 79,71006
AL,Warrior,33.071377,-88.829365,3.129,HAYDEN TRAVEL CENTER,"I-65, EXIT 284 & SR-160",71007
TN,Newport,36.047845,-85.377639,3.1157,WEIGELS #80,"I-40, EXIT 435 & US-321",71009
KY,Louisville,38.2527,-85.7585,3.1957,KEYSTOPS,"I-64, EXIT 17",71010
CT,Danbury,43.027194,-73.999489,3.459,Global,"I-84 E, EXIT 2 & US-6 E",71011
CT,Darien,41.533076,-74.95243,3.8323,ALLTOWN MARKETS #838,"I-95 N, EXIT 12",71012
MA,Plymouth,41.330171,-70.8154,3.959,ALLTOWN MARKETS #647,SR-3 EXIT 5,71013
MD,Elkridge,38.763946,-76.405042,3.099,Global,"I-95, EXIT 43 & US-1",71014
IA,Vinton,41.640951,-94.560526,3.199,KWIK STAR #1076,US-218,71018
MN,Northfield,46.547395,-92.638427,3.524,KWIK TRIP #489,SR-3,71019
TX,Caldwell,43.6629,-116.6874,3.299,Fast Trac 21,SR-21 & CR-50,71020
IL,Oglesby,40.261222,-88.130255,3.224,Amoco,"I-39 & HWY 23, EXIT 54",71021
TX,Luling,31.107428,-97.431108,3.009,TEX BEST #530,"I-10, EXIT 628 & SR-80",71022
TX,Kermit,31.707428,-98.895814,3.2507,LOVES TRAVEL STOP #853,SR-302 & CR-313,71023
IL,Monmouth,39.661222,-89.136137,3.3957,LOVES TRAVEL STOP #804,US-34/US-67,71024
WI,New Holstein,42.780308,-91.284155,3.3907,KWIK TRIP #644,SR-57 & SR-32,71025
IA,Story City,41.605657,-94.736997,2.959,Kwik Star #1068,I-35,71027
IL,Lombard,39.049457,-89.471431,3.349,CASEYS #6445,I-355 EXIT 27 & SR-64,71029
AZ,Marana,32.359171,-113.098868,3.0623,QUIKTRIP #1469,"I-10, EXIT 248 & SR-77",71030
NV,Fallon,38.237044,-115.123021,3.5257,MAVERIK COUNTRY STORE #416,US-50 & US-95,71032
NV,Carson City,38.566456,-117.240668,3.589,MAVERIK COUNTRY STORE #560,I-580 & US-50,71033
UT,Cedar City,38.779444,-110.865375,3.4423,MAVERIK COUNTRY STORE #635,I-15 EXIT 57,71034
CO,Montrose,38.4783,-107.8762,3.4357,GOLDEN GATE PETRO,US-550,71036
PA,Lock Haven,41.608399,-75.189167,3.599,SUNOCO,US-220 EXIT 111,71037
OH,Newton Falls,40.653489,-82.667856,3.259,TURNPIKE MARKET EXPRESS,SR-5,71039
NV,Carson City,38.566456,-117.240668,3.599,SINCLAIR,I-580/US-395 EXIT 6,71042
OH,Cincinnati,39.1031,-84.512,3.699,SPEEDWAY #9336,US-27/SR-126,71046
AZ,Mayer,34.076818,-109.957692,3.6807,LOVES TRAVEL STOP #722,"I-17, EXIT 262 & SR-69",71047
MI,Three Rivers,28.4613,-98.1851,3.699,GILL MART CORNER STORE,US-131 & SR-216,71050
PA,York,39.455458,-78.030343,3.259,SHEETZ #683,I-83 EXIT 28,71051
IL,Marion,41.567104,-89.242019,3.539,ROAD RANGER #279,"I-57, EXIT 45 & SR-148",71053
TN,Mount Juliet,35.65961,-84.65411,3.2523,LOVES TRAVEL STOP #793,"I-840, EXIT 67 & COUCHVILLE PIKE",71055
AL,Decatur,32.259612,-87.699954,3.4257,SPEEDWAY #1044,US-72 & SR-20,71056
OR,Madras,45.413197,-122.803291,3.689,LOVES TRAVEL STOP #795,US-97/US-26 & HALL RD,71057
MN,New Prague,44.982689,-93.291368,3.349,KWIK TRIP #1090,SR-19 & SR-21,71058
FL,Yulee,28.536867,-81.536783,3.3423,CIRCLE K #2706781,US-17 & SR-200,71059
NC,Mount Airy,34.530066,-80.097595,2.859,CIRCLE K #2701537,"I-77, EXIT 100 & SR-89",71060
SC,Williston,48.147,-103.618,3.799,CIRCLE K #2702344,US-78 & SR-39,71061
UT,SALINA,41.061797,-113.600669,3.4423,MAVERIK COUNTRY STORE #637,"I-70, EXIT 56 & US-89",71062
NM,Albuquerque,35.0844,-106.6504,3.1973,MAVERIK COUNTRY STORE #639,"I-40, EXIT 153",71063
IL,Tuscola,39.33181,-87.759666,3.389,LOVES TRAVEL STOP #798,I-57 EXIT 212,71064
UT,Roosevelt,40.555914,-113.918316,3.439,MAVERIK COUNTRY STORE #429,US-40 & SR-121,71065
GA,Macon,32.258266,-83.404839,3.089,Circle K #2745067,"I-75, EXIT 155",71066
SC,Laurens,34.803951,-82.27736,3.099,7-ELEVEN #41219,I-385 EXIT 9,71067
WI,Somerset,43.203837,-88.778273,3.524,KWIK TRIP #1074,SR-35,71071
GA,Cordele,32.834737,-82.310721,3.309,LOVES TRAVEL STOP #801,I-75 EXIT 102,71072
IL,Marion,41.567104,-89.242019,3.744,LOVES TRAVEL STOP #803,I-57 EXIT 54B,71073
IL,Dundee,40.390633,-89.41849,3.279,Speedway #7764,SR-72 & SR-25,71074
TX,Jarrell,30.824,-97.6044,2.8323,TEXAS TRAVEL CENTER,"I-35, EXIT 277",71075
IA,Marion,42.370363,-93.272291,3.524,Kwik Star #589,US-151,71076
MN,Lake Park,46.629748,-94.614898,3.509,COMMUNITY CO OPS LAKE PARK,US-10,71077
TX,El Paso,31.7619,-106.485,2.699,DK,SR-375,71079
NY,Irving,41.148079,-73.774522,2.979,BIG INDIAN SMOKE SHOP,I-90 & US-20,71080
GA,Augusta,31.834737,-85.240133,3.2257,SPRINT FOOD #701,US-78,71083
OK,Tulsa,34.441813,-97.06127,3.1657,FIESTA MART #42,US-75,71084
OH,Greenville,40.629959,-82.985503,3.599,Sunoco,SR-49,71085
IL,West Chicago,39.249457,-88.236137,3.674,THORNTONS #318,SR-59 & SR-38,71086
WA,Moses Lake,47.1301,-119.2779,3.799,HALF SUN TRAVEL PLAZA,"I-90, EXIT 176",71087
IA,Monticello,42.676245,-92.972291,3.399,KARDES,US-151,71088
TX,Panhandle,29.848605,-95.489932,2.9457,CEFCO #2076,US-60 & SR-207,71090
MO,Moberly,37.74432,-94.538368,3.4623,BREAK TIME #3163,US-63 & CR-M,71091
IA,Eddyville,40.782127,-92.91935,3.379,BP,US-63 & SR-137,71094
AL,Gordon,31.75373,-87.276424,3.659,HOBO PANTRY #29,US-84/SR-12 & SR-95,71095
IL,Chicago Heights,40.437692,-86.753784,3.499,GAS N WASH,US-30 & SR-394,71096
IL,Romeoville,41.555339,-89.594961,3.334,THORNTONS #329,"I-55, EXIT 267 & SR-53",71097
PA,Wysox,41.478987,-75.312696,3.999,DANDY MINI MART #74,US-6 & SR-187,71098
IL,Monee,41.708281,-88.271431,3.404,THORNTONS #336,"I-57, EXIT 335 & SR-50",71099
IL,Elwood,38.93181,-89.683196,3.549,FOOD N FUEL,"I-55, EXIT 244 & SR-53",71101
TX,Fort Worth,32.7555,-97.3308,2.9757,365 Food and Fuel,"I-35W/US-287, EXIT 54A & SR-183",71102
NE,North Platte,41.978311,-97.676906,3.074,FAT DOGS NORTH PLATTE SOUTH,"I-80, EXIT 177 & US-83",71103
SC,Summerville,33.874539,-81.342066,3.399,SPINX #364,"I-26, EXIT 194",71104
OK,Alva,35.900636,-96.778917,3.219,SHEPHERD 700,US-64 & CR-450,71105
KS,Wichita,37.6872,-97.3301,3.299,SECURITY OIL,"I-135, EXIT 10B & SR-96",71106
IA,Rockwell City,42.405657,-92.160526,3.2157,SPARKYS ONE STOP,"US-20, EXIT 96 & SR-4",71107
TX,Anahuac,31.578016,-96.76052,2.8073,Stuckeyâ€™s Travel Center West,"I-10, EXIT 819 & FM-1663",71108
WI,Phillips,43.556778,-87.401802,3.3157,KWIK TRIP #1067,"SR-13, BETWEEN FAIRWAY & TRINITY DR",71109
WI,Watertown,44.792072,-90.860626,3.289,KWIK TRIP #1121,"I-94 & SR-26, EXIT 267",71110
AL,Fort Payne,31.494906,-87.699954,3.479,MAPCO #5167,"I-59, EXIT 21B & SR-35",71111
CT,New Haven,41.415429,-71.775959,3.549,BERKSHIRE ENERGY,"I-91, EXIT 8 & SR-80",71112
OR,Madras,45.413197,-122.803291,3.359,PLATEU TRAVEL PLAZA,"I-95, EXIT 39A & US-1",71113
VA,Woodford,36.645808,-80.314086,2.899,SHEETZ #672,"I-95, EXIT 11B & SR-606",71114
IN,Vincennes,40.455308,-84.731807,4.039,FASTBREAK #6,US-50/US-151 & US-41,71115
TX,Jefferson,31.166252,-99.266402,2.899,CEFCO #101,US-59 & SR-49,71116
GA,Augusta,31.834737,-85.240133,3.359,AM-PM TRUCK STOP,"I-520/SR-415, EXIT 9 & SR-56",71117
IL,Roscoe,39.072986,-87.353784,3.444,THORNTONS #0331,"I-35/US-51, EXIT 3 & CR-9",71118
GA,Pooler,31.740619,-84.587192,3.1223,PARKER'S #69 (DISCOUNT AVAILABLE),"I-95/SR-405, EXIT 102 & US-80",71119
GA,Waynesboro,32.940619,-83.669545,3.799,GAS PRO TRAVEL CENTER,US-25 & SR-56,71120
NM,Deming,32.2687,-107.7586,2.919,HAT CREEK TRAVEL,"I-10/US-70, EXIT 82A & US-180",71121
AZ,Eloy,32.7837,-111.5548,3.139,ONE9 XPRESS FUEL #1264,"I-10, EXIT 203",71123
FL,Jacksonville,30.3322,-81.6557,3.849,LOVES TRAVEL STOP #761,"I-10, EXIT 343 & US-301",71124
SC,Blythewood,33.815716,-81.853831,3.0757,QUIKTRIP #1177,I-77 & US-21,71126
TX,Seguin,29.5688,-97.9647,2.9457,QUIKTRIP #4044,"I-10, EXIT 609",71127
NC,Charlotte,35.2271,-80.8431,3.499,Queens Market,"I-85, EXIT 41 & SR-2480",71129
SC,Spartanburg,34.262774,-80.795007,3.3057,7-ELEVEN #38816,"I-85, EXIT 66 & US-29",71131
TX,Mount Enterprise,30.683899,-96.266402,2.959,CEFCO #104,US-259 & SR-315,71132
TX,Dilley,28.665,-99.177,3.399,AMIGOS TRAVEL CENTER,"I-35, EXIT 85 & FM-117",71133
NM,Vaughn,34.105221,-106.839658,3.499,ALLSUPS CONVENIENCE STORE #2376,US-54/US-285 & US-60,71134
NC,Goldsboro,35.083007,-78.121125,3.3923,CIRCLE K #2706788,"I-795, EXIT 22 & US-70, EXIT 356",71136
WA,Bellingham,47.630314,-119.928729,3.759,LUMMI BAY MARKET,"I-5, EXIT 260",71138
IL,Yorkville,40.484751,-89.700843,3.599,GAS N WASH,SR-47 & CR-9,71139
WI,Jefferson,45.580308,-88.919449,3.209,BP,"I-94, EXIT 267 & SR-26, EXIT 30",71140
IL,Lexington,38.0406,-84.5037,3.349,CASEYS #3901,"I-55, EXIT 178 & CR-23",71141
IL,Rockford,39.061222,-90.583196,3.284,LOVES TRAVEL STOP #775,US-20 & SR-2,71142
IA,Manning,41.570363,-94.948761,3.209,CASEYS #3904,SR-141,71143
MN,Ortonville,45.13563,-93.609016,3.379,CASEYS #3675,US-12 & US-75,71144
IN,Shelbyville,41.020014,-85.790631,3.599,CASEYS #3905,I-74/US-421 EXIT 113,71145
NE,Eagle,40.178311,-100.076906,3.239,CASEYS #2968,US-34,71146
OK,Perkins,36.618283,-96.620093,3.0157,CASEYS #3910,US-177 & SR-33,71147
IA,Sheffield,41.782127,-92.354644,3.1523,CASEYS #1892,US-65,71148
MI,Mount Pleasant,42.579559,-84.721389,3.619,KOUNTRY KORNER,SR-20,71149
ID,Bliss,45.11693,-112.33471,3.7857,LOVES TRAVEL STOP #812,"I-84, EXIT 141",71150
IL,Olney,41.084751,-90.689078,3.2807,LOVES TRAVEL STOP #880,US-50 & SR-130,71151
OH,Napoleon,40.771136,-82.632562,3.697,LOVES TRAVEL STOP #841,"US-24, EXIT 41",71152
WI,Osceola,43.297955,-90.931214,3.499,KWIK TRIP #1083,SR-35,71153
MN,DUNDAS,45.806219,-94.24431,3.499,KWIK TRIP #489,CR-3,71154
WI,Sussex,45.380308,-88.49592,3.3773,KWIK TRIP #1124,"SR-16, EXIT 184",71155
FL,Lakeland,27.04275,-80.65443,3.5323,CIRCLE K #2707533,"SR-570, EXIT 3 & SR-572",71158
MI,Caledonia,42.897206,-84.156683,3.669,CIRCLE K #4706316,"I-96, EXIT 46  & SR-6, EXIT 15",71160
NC,Kenly,35.212419,-81.050537,3.149,CIRCLE K #2720931,"I-95, EXIT 107 & US-301",71161
OH,Norwalk,40.971136,-80.72668,3.614,CIRCLE K #4705694,US-20 & CR-245,71162
NY,Elmira,43.606902,-72.786286,3.899,DANDY MINI MART #68,"I-86/SR-17, EXIT 51A & CR-64",71163
PA,Middlebury Center,41.678987,-78.083284,3.999,DANDY MINI MART #59,SR-287,71164
SC,Gaston,32.82748,-79.559713,3.199,PALMETTO EXPRESS #115,"I-26, EXIT 125 & US-176",71165
CO,Montrose,38.4783,-107.8762,3.3957,MAVERIK COUNTRY STORE #616,US-50,71166
IL,Channahon,39.755339,-87.847902,3.445,LOVES TRAVEL STOP #768,"I-55, EXIT 247",71167
NV,Winnemucca,37.072339,-115.917139,3.744,LOVES TRAVEL STOP #797,"I-80, EXIT 176",71168
IN,Huntington,40.361191,-87.11416,3.5007,LOVES TRAVEL STOP #879,"I-69 EXIT,286 & US-24 & SR-9",71169
ND,Valley City,46.9235,-98.0034,3.969,LOVES TRAVEL STOP #849,"I-94, EXIT 292 & CR-21",71170
TX,Temple,31.083899,-99.301696,2.9123,TEXSTAR TRAVEL CENTER,I-35 EXIT 302,71171
TX,Brenham,30.672134,-99.689932,3.199,ZIPPY JS #18,CR-577 & CR-80,71172
GA,Pooler,31.740619,-84.587192,3.0823,ENMARKET #828,"I-95/SR-405, EXIT 102 & US-80",71173
GA,Gainesville,32.152384,-82.769545,3.3457,QUIKTRIP #1710,US-23/SR-365,71176
MS,Como,32.418117,-88.946343,3.079,COMO TRAVEL CENTER,"I-55, EXIT 257 & SR-310",71177
SC,Newberry,34.192186,-79.683242,3.3323,7-ELEVEN #41332,"I-26, EXIT 76 & SR-219",71179
SC,Spartanburg,34.262774,-80.795007,3.1157,7-ELEVEN #38637,"I-85, EXIT 72 & I-585/US-176",71181
PA,Kutztown,41.514281,-75.965637,3.329,SHEETZ #698,"I-78/US-22, EXIT 45 & SR-863",71185
SC,Anderson,34.921598,-82.824419,3.089,7-ELEVEN #36837,US-29 & SR-904,71186
WI,Sturtevant,44.321484,-90.119449,3.794,KWIK TRIP #1041,SR-11 & CR-H,71187
GA,Macon,32.258266,-83.404839,3.089,QUIKTRIP #1722,"I-75, EXIT 153",71188
SC,Lexington,38.0406,-84.5037,3.129,QUIKTRIP #1198,"I-20, EXIT 55",71189
WY,Green River,41.5272,-109.466,3.648,LOVES TRAVEL STOPS #888,"I-80/US-30, EXIT 85 & SR-374",71190
UT,Salt Lake City,40.7608,-111.891,3.459,MAVERIK COUNTRY STORE #631,I-80/5600 WEST,71191
OK,Bartlesville,34.13593,-97.802446,3.191,ASAP GENERAL STORE #308,US-60 & SR-123,71193
OK,Weatherford,35.924166,-94.820093,3.1323,ASAP GENERAL STORE #104,"I-40, EXIT 84 & US-54",71194
OK,Geary,35.865342,-96.920093,3.1323,ASAP GENERAL STORE #301,"I-40, EXIT 108 & US-281/SR-8",71195
OK,Thomas,35.347695,-97.749505,3.1323,ASAP GENERAL STORE #302,SR-33 & SR 54,71196
OK,Arnett,36.55946,-95.914211,3.2323,ASAP GENERAL STORE #304,US-60/SR-51 & US-283,71197
MN,Saint Charles,47.017983,-95.161957,3.569,LOVES TRAVEL STOP #844,"I-90, EXIT 233 & SR-74",71198
AL,Hamilton,33.636083,-88.017601,3.5557,LOVES TRAVEL STOP #814,"I-22, EXIT 14 & CR-35",71199
NE,Omaha,41.2565,-95.9345,3.2807,LOVES TRAVEL STOP #730,"I-80, EXIT 440 & SR-50",71200
CT,Hartford,41.7658,-72.6851,3.509,PRIDE TRAVEL CENTER,I-91 EXIT 33,71201
SC,Orangeburg,33.4918,-80.8651,3.2357,QUIKTRIP #1181,"I-26, EXIT 154B & US-301",71202
NV,Yerington,37.966456,-114.999492,3.679,JACKSONS FOOD STORES #138,US-95/SR-339 & SR-208,71206
IL,Tinley Park,39.755339,-87.936137,3.5923,GAS N WASH,"I-80, EXIT 148B & SR-43",71207
VA,Richmond,37.5407,-77.436,3.429,RACEWAY #6789,US-301 & SR-150,71208
FL,San Antonio,29.4241,-98.4936,3.3157,RACETRAC #2529,"I-75, EXIT 285 & SR-52",71209
TX,Fort Worth,32.7555,-97.3308,2.8773,RACETRAC #2515,I-820 & BUS-287,71210
AR,Jacksonville,30.3322,-81.6557,3.099,KUM & GO #0138,US-67,71211
AR,Springdale,33.975586,-91.781947,3.149,KUM & GO #0426,BUS-71,71212
AR,Rogers,34.069704,-90.511358,3.009,KUM & GO #0429,US-62,71213
CO,Brighton,39.395105,-103.114045,3.234,MAVERIK #5317,"I-76, EXIT 22",71214
CO,Windsor,38.265693,-104.966986,3.159,MAVERIK #5319,SR-392 & SR-257,71215
IA,Huxley,43.135068,-93.731114,3.0923,Maverik Country Store #5337,"I-35, EXIT 102 & SR-210",71216
IA,Bondurant,41.28801,-94.101702,3.095,KUM & GO #0185,US-65,71217
MO,Fair Grove,38.897261,-92.085427,3.1557,KUM & GO #1435,US-65,71218
MO,Waynesville,38.56785,-90.179544,3.099,KUM & GO #1568,"I-44, EXIT 156",71219
MO,Kansas City,39.0997,-94.5786,3.389,LOVES TRAVEL STOP #786,I-435 EXIT 55,71221
MS,Scooba,31.323999,-90.446343,3.2157,SCOOBA JUNCTION,US-45 & SR-16,71223
TX,Von Ormy,29.907428,-97.889932,3.049,TEX BEST #529,SR-16 & SR-1604,71227
NE,Gibbon,41.919488,-96.98867,3.299,SHELL,"I-80, EXIT 279 & SR-10",71228
IL,Palatine,39.955339,-88.677313,3.399,THE PRIDE OF PALATINE,"I-90, EXIT 65 & SR-62",71229
IL,Lake Zurich,42.1983,-88.0906,3.349,THE PRIDE OF LAKE COUNTY,US-12 & SR-53,71230
WY,Newcastle,43.350084,-107.064255,3.324,GATEWAY TRAVEL CENTER,US-16 & US-85,71232
TX,Encinal,32.213311,-96.866402,3.049,Fuel America Travel Center #2,"I-35, EXIT 32",71233
LA,Chalmette,32.481725,-89.688393,3.139,CHEVRON #352305,I-610 & SR-47,71234
MO,Mound City,38.885497,-93.620721,3.1573,CASEYS #3926,"I-29, EXIT 84 & SR-118",71239
TN,Hillsboro,32.0132,-97.1253,3.3257,LOVES TRAVEL STOP #764,I-24 EXIT 117,71240
TN,Kingston,35.412551,-87.724698,3.169,WEIGLES #58,"I-40, Exit 356A & SR-58",71241
AZ,Willow Beach,32.417994,-111.263574,3.4957,LAST STOP TRAVEL CENTER,US-93,71242
